car_id_claims,claim_number,full_refunds,partial_refunds,voucher_amount,claim_status
9121493257,C1XH06208,0,1,7148.29,CLOSED_FULLY_PROCESSED
3838359011,,0,0,,
1974081822,,0,0,,
1981576237,,0,0,,
6514280150,,0,0,,
5489221932,C2TJ49496,0,1,1141.68,CLOSED_FULLY_PROCESSED
5663514696,,0,0,,
5548374032,,0,0,,
3227795814,,0,0,,
2683328325,,0,0,,
8846594138,,0,0,,
5617098587,,0,0,,
3086346082,,0,0,,
5843190091,C1CX92883,0,1,7897.33,CLOSED_FULLY_PROCESSED
9012156531,,0,0,,
2607323802,,0,0,,
8927642287,C2BS80285,0,1,3605.43,CLOSED_FULLY_PROCESSED
2874798366,,0,0,,
3610259943,,0,0,,
3911565026,,0,0,,
1847869362,,0,0,,
7542210673,,0,0,,
9610542454,,0,0,,
3988261461,,0,0,,
5267917366,,0,0,,
1675522274,C1WA29930,0,1,4608.47,WAITING_FOR_LOCAL_OPS_MD_DECISION
5643040172,C2XT78541,0,1,1917.23,REJECTED
7295369501,,0,0,,
2446920733,C1JJ25693,0,1,1074.07,CLOSED_FULLY_PROCESSED
1404946206,,0,0,,
9544527709,,0,0,,
6811929979,,0,0,,
4235897610,,0,0,,
9413942229,C1SH39538,0,1,1090.99,CLOSED_FULLY_PROCESSED
5248928160,,0,0,,
5548838527,,0,0,,
4832787785,,0,0,,
8661128726,C1GR13962,0,1,4242.36,CLOSED_FULLY_PROCESSED
3200623516,,0,0,,
8680269610,C1CJ37884,0,1,1074.46,CLOSED_WAITING_FOR_MORE_PROOF
4260277374,C1XW86315,0,1,965.44,REJECTED
9336612599,C1YZ11942,0,1,2570.42,CLOSED_FULLY_PROCESSED
7526550838,,0,0,,
4079582942,,0,0,,
9342397861,,0,0,,
2060628055,,0,0,,
7386987222,C1JT72974,1,0,,CLOSED_FULLY_PROCESSED
6195902246,,0,0,,
9774488323,C1VG29750,0,1,5571.34,CLOSED_FULLY_PROCESSED
4554293204,,0,0,,
8137493449,C1FE84307,0,1,589.22,CLOSED_NO_COMPENSATION
8176717942,C1VP03417,0,1,573.53,REJECTED
5496918709,C1HK11286,0,0,,CLOSED_ITEMS_FOUND_AND_SENT
6711526153,,0,0,,
5105572276,,0,0,,
6325885544,,0,0,,
1623505957,,0,0,,
3013169065,,0,0,,
8537877168,,0,0,,
9653647806,,0,0,,
6492414997,,0,0,,
6958954961,,0,0,,
8210715019,C1GR29685,1,0,,REJECTED
8360901437,C1KY93136,1,0,,REJECTED
5312530815,,0,0,,
4221107467,,0,0,,
8003329449,,0,0,,
3248864518,,0,0,,
9319243644,,0,0,,
8927932553,,0,0,,
6727506670,C1UG04387,0,1,1431.14,CLOSED_NO_COMPENSATION
8597013424,C1MN79919,0,1,7940.10,CLOSED_NO_COMPENSATION
7302820199,,0,0,,
6874790873,,0,0,,
9385433565,,0,0,,
7032699036,,0,0,,
8554218562,C1BM50900,0,1,996.70,CLOSED_FULLY_PROCESSED
8861139940,,0,0,,
1825335132,,0,0,,
3638303162,C1JD37235,0,0,,CREATED
9533940479,C1JS19288,0,1,726.14,REJECTED
8455234742,C1CT47735,0,1,1880.82,CLOSED_WAITING_FOR_MORE_PROOF
8109781768,,0,0,,
3177215256,,0,0,,
9283618777,,0,0,,
7608780744,,0,0,,
3885786297,,0,0,,
7961143847,C1CY66068,0,1,5588.62,CLOSED_FULLY_PROCESSED
8003887158,,0,0,,
2674927724,C1GM68899,0,1,1201.95,CLOSED_WAITING_FOR_MORE_PROOF
9442545818,,0,0,,
1106917774,C1CV33078,0,1,832.38,CLOSED_NO_COMPENSATION
9940305983,,0,0,,
6229222093,,0,0,,
5666104208,C1ND54667,0,0,,WAITING_FOR_CLAIMS_TEAM_2_EVALUATION
3190968574,,0,0,,
5957811738,C1UU83811,0,1,1188.40,CLOSED_FULLY_PROCESSED
2316733099,,0,0,,
6831543542,,0,0,,
4072302566,,0,0,,
1118505810,,0,0,,
7053335490,,0,0,,
3884471951,,0,0,,
8063582085,,0,0,,
5203043128,C1VJ02310,0,1,202.36,2ND_DECISION_WAITING_FOR_SALES_TO_NEGOTIATE_WITH_MERCHANT
7160896248,,0,0,,
2949387606,,0,0,,
9170859029,,0,0,,
2063352517,,0,0,,
2362615230,,0,0,,
2168306793,,0,0,,
1726768837,,0,0,,
6676880754,,0,0,,
1330463387,,0,0,,
3761157576,,0,0,,
6239168109,C1XR60522,0,0,,CLOSED_ITEMS_FOUND_AND_SENT
9554725671,C1PP01971,0,1,4864.89,REJECTED
5508200311,,0,0,,
4806414629,C1KB60511,0,0,,CREATED
1277320201,C1GD65277,0,1,5491.34,REJECTED
6210354800,C1GA55364,0,0,,CREATED
9922730408,,0,0,,
8519190915,,0,0,,
3754804213,,0,0,,
5183288145,C1JE54985,1,0,,CLOSED_FULLY_PROCESSED
3624140928,C1GL88041,1,0,,CLOSED_NO_COMPENSATION
1707643969,,0,0,,
4262277369,,0,0,,
7951466035,C1DW24420,0,1,3020.45,CLOSED_FULLY_PROCESSED
6234739773,,0,0,,
1355859272,,0,0,,
9484145305,,0,0,,
5255354096,,0,0,,
5261374574,,0,0,,
2742050371,C1KX06899,1,0,,CLOSED_NO_COMPENSATION
4818523857,,0,0,,
7011466595,,0,0,,
4601594515,C1LW25557,0,1,3025.17,CLOSED_FULLY_PROCESSED
4090927776,,0,0,,
8001272518,,0,0,,
3054421954,C1SS72628,0,0,,CREATED
5567091235,,0,0,,
2189207033,C1MA11220,0,1,1284.01,REJECTED
7590270981,,0,0,,
4499594179,C1MT10034,0,1,996.59,CLOSED_FULLY_PROCESSED
4853973842,C1HF52921,0,1,1258.47,CLOSED_NO_COMPENSATION
1621785676,C1FD91704,0,1,458.20,CLOSED_FULLY_PROCESSED
3111577180,,0,0,,
3695798780,,0,0,,
8862065607,C1HT00787,0,1,7999.39,CLOSED_FULLY_PROCESSED
4472500508,,0,0,,
2311742711,C1MP07783,0,1,3767.53,CLOSED_FULLY_PROCESSED
5311098595,C1DK88051,0,0,,NEW_MISSING_ITEM_CLAIM
8018998804,C1UL00206,0,1,6578.72,CLOSED_FULLY_PROCESSED
7278254689,C1VR34247,0,1,432.21,CLOSED_FULLY_PROCESSED
2410418932,,0,0,,
9139728025,C1AY64148,0,1,728.34,REJECTED
8848702227,,0,0,,
5816020250,,0,0,,
7684809382,,0,0,,
9104075031,,0,0,,
9259713167,,0,0,,
7184082160,,0,0,,
3131188094,,0,0,,
2703866763,,0,0,,
5502222183,C2KW67434,0,0,,CREATED
1765077792,,0,0,,
9532129375,,0,0,,
4342588482,,0,0,,
4101359516,,0,0,,
5138342450,C1FH72285,1,1,440.81,CLOSED_WAITING_FOR_MONEY_TO_BE_SHIPPED_AND_COMPENSATION_TO_BE_RECORDED
9895272661,,0,0,,
5190786014,,0,0,,
5293149973,,0,0,,
2691189227,,0,0,,
6926418469,,0,0,,
7519106833,C1EH97194,0,1,6753.90,CLOSED_FULLY_PROCESSED
1291363467,,0,0,,
8206583461,,0,0,,
7038470420,C1FP08781,1,0,,CLOSED_NO_COMPENSATION
8316972975,,0,0,,
4005675373,C1YU24110,1,0,,REJECTED
6298994959,,0,0,,
6541099578,,0,0,,
5712721948,,0,0,,
8506934173,,0,0,,
3555265274,C1XJ48055,0,1,5035.58,REJECTED
2934818823,C1RC89063,0,1,1917.76,REJECTED
9314165251,,0,0,,
1068646640,C1XN31503,0,1,473.35,CLOSED_FULLY_PROCESSED
2194054606,C1FP65218,0,1,113.00,REJECTED
4069059828,,0,0,,
9262470258,,0,0,,
9357305738,,0,0,,
8631708154,,0,0,,
2064718214,C1AA55942,0,1,480.74,CLOSED_FULLY_PROCESSED
4650736626,,0,0,,
4404032095,,0,0,,
5324245904,,0,0,,
2415434742,,0,0,,
3239383007,C1EM05420,1,0,,CLOSED_NO_COMPENSATION
6537370162,C1SP36048,1,0,,CLOSED_FULLY_PROCESSED
5867895781,,0,0,,
8107878877,,0,0,,
3083998029,C1AB02585,0,0,,CREATED
3418412962,C1WX12879,0,1,652.17,REJECTED
7247569494,,0,0,,
1329131896,,0,0,,
3673206132,,0,0,,
4963709802,C1DN52124,0,1,2757.62,CLOSED_FULLY_PROCESSED
5264198802,C1PM57651,0,1,10316.61,CLOSED_NO_COMPENSATION
5820912919,,0,0,,
9416782434,,0,0,,
6897558829,C1CH61526,0,1,682.55,REJECTED
8179176419,,0,0,,
7711255214,,0,0,,
7148543201,,0,0,,
7588367790,,0,0,,
9188427680,,0,0,,
6876057055,,0,0,,
8724083779,,0,0,,
3308836385,,0,0,,
6087599971,,0,0,,
5832356826,,0,0,,
6002496972,C1WD18212,0,1,2486.86,CLOSED_FULLY_PROCESSED
2969864372,C1RL66907,0,1,538.04,REJECTED
8627511191,C1TN07790,1,0,,CLOSED_FULLY_PROCESSED
8735283500,C1AZ94236,0,1,3246.72,CLOSED_FULLY_PROCESSED
6542133566,C1RC97007,0,1,1449.45,CLOSED_FULLY_PROCESSED
2927503023,,0,0,,
1308967150,,0,0,,
4152257265,,0,0,,
5161483572,C1PT78602,0,1,1386.15,CLOSED_FULLY_PROCESSED
5134897784,,0,0,,
6361321257,,0,0,,
9028506119,,0,0,,
5353035885,,0,0,,
3880353384,,0,0,,
4640387397,,0,0,,
3458478404,,0,0,,
9395035702,,0,0,,
7558444509,,0,0,,
4702641998,,0,0,,
7330940589,C1KX80457,0,1,130.93,REJECTED
3019122875,,0,0,,
1872527688,C1BV64758,0,0,,CLOSED_ITEMS_FOUND_AND_SENT
3492083894,,0,0,,
5115148489,,0,0,,
6935387998,C1KV51770,1,0,,REJECTED
8014661109,,0,0,,
9119858618,,0,0,,
2152127003,,0,0,,
7788578333,,0,0,,
3179466600,C1MV52161,0,1,869.97,CLOSED_FULLY_PROCESSED
3394058965,C1YW95281,0,1,2590.10,CLOSED_FULLY_PROCESSED
4102152109,C1JB12527,0,1,414.02,CLOSED_NO_COMPENSATION
4278505272,C1YG72809,0,1,1481.93,CLOSED_FULLY_PROCESSED
3288465956,,0,0,,
9859765902,,0,0,,
3384303674,,0,0,,
2429379584,,0,0,,
2342154144,,0,0,,
7748550609,C1YR17860,0,1,55.61,CLOSED_FULLY_PROCESSED
5289430931,C1XB21977,0,1,1643.85,REJECTED
4553351264,,0,0,,
6133222277,C1EP30555,0,1,1721.01,CLOSED_FULLY_PROCESSED
7015324487,,0,0,,
3482211543,,0,0,,
7038308182,,0,0,,
9101017521,C1LL59279,0,0,,CREATED
7350090845,,0,0,,
3823980784,C1BE58957,0,1,4132.84,CLOSED_FULLY_PROCESSED
1684438833,,0,0,,
9736343522,,0,0,,
2103449991,,0,0,,
7104682865,,0,0,,
4826862564,,0,0,,
3579160558,,0,0,,
4007989850,C1KH78411,0,1,3874.68,REJECTED
2629130166,,0,0,,
4167620373,C1HV98906,1,1,642.25,CLOSED_FULLY_PROCESSED
9845760392,,0,0,,
5721075472,,0,0,,
6449537382,,0,0,,
6347695667,,0,0,,
8713314233,C1FH02167,0,1,1046.52,CLOSED_NO_COMPENSATION
7834269746,,0,0,,
4972719871,,0,0,,
6814967399,,0,0,,
6939814995,C1ZZ41320,0,0,,CLOSED_ITEMS_FOUND_AND_SENT
9350799178,,0,0,,
6777400693,C1YA89791,0,1,464.51,REJECTED
5716319702,C1TW76140,0,1,1074.45,CLOSED_FULLY_PROCESSED
1557560529,,0,0,,
8930588691,,0,0,,
5659837574,,0,0,,
7046795494,C1FC61277,0,1,966.88,CLOSED_FULLY_PROCESSED
4496842756,,0,0,,
1505141153,,0,0,,
3621363581,,0,0,,
1971343771,,0,0,,
5407900803,,0,0,,
4377434965,,0,0,,
7070978452,C1TX25061,1,0,,CLOSED_FULLY_PROCESSED
9751016651,,0,0,,
1300295459,C1KN95436,1,0,,CLOSED_NO_COMPENSATION
9662118752,,0,0,,
9823852976,,0,0,,
6084754718,C1UJ31685,0,1,3698.42,CLOSED_FULLY_PROCESSED
4100605729,C1HC87982,0,1,1628.91,CLOSED_NO_COMPENSATION
1045073900,C1FB15917,0,1,804.71,CLOSED_FULLY_PROCESSED
2323228235,,0,0,,
2757339980,,0,0,,
8064988929,,0,0,,
5687557015,,0,0,,
9495232301,,0,0,,
5570488201,,0,0,,
6904257707,C1VF50232,1,0,,CLOSED_NO_COMPENSATION
6361832780,,0,0,,
3415740527,,0,0,,
6534817347,C1WY95775,0,1,1151.57,CLOSED_FULLY_PROCESSED
9275628735,,0,0,,
9478883556,,0,0,,
3299007129,C1TX90578,1,0,,CLOSED_NO_COMPENSATION
7426318596,C1WH56525,0,1,1234.89,REJECTED
8660778854,,0,0,,
9599089212,,0,0,,
8379196253,C1MW20288,0,0,,CLOSED_CARRIER_WILL_COMPENSATE
8325288441,,0,0,,
2062371937,C1UZ90740,0,1,1683.00,CLOSED_FULLY_PROCESSED
9831646596,,0,0,,
1425881921,,0,0,,
6015972519,,0,0,,
3675049530,C1EE51737,0,1,3506.72,CLOSED_FULLY_PROCESSED
8080183872,C1SP33398,0,1,1040.42,CLOSED_FULLY_PROCESSED
9704874023,,0,0,,
8555118269,C1DK81759,0,1,1337.28,CLOSED_FULLY_PROCESSED
9928714195,C1YK99653,1,0,,REJECTED
8111916974,,0,0,,
1966165714,,0,0,,
3312714517,,0,0,,
7846130460,C2ZT65240,0,1,3005.22,CLOSED_FULLY_PROCESSED
7921049639,,0,0,,
2267021895,,0,0,,
8324703882,,0,0,,
4820080639,,0,0,,
5965140848,,0,0,,
3675965829,C1SE51353,0,1,829.21,REJECTED
4935163314,,0,0,,
5045814459,,0,0,,
4936075369,C1LG77873,0,1,1933.27,CLOSED_FULLY_PROCESSED
3887470701,C1HU41594,0,1,415.36,REJECTED
4053160125,,0,0,,
1726500699,,0,0,,
6430053468,,0,0,,
9925425482,,0,0,,
7506336948,,0,0,,
8472862412,,0,0,,
2175017496,C1DW24093,0,1,632.40,CLOSED_FULLY_PROCESSED
1757290956,,0,0,,
3001821935,,0,0,,
2330764949,,0,0,,
9212078925,,0,0,,
2982752072,C1AU62965,0,1,5899.00,CLOSED_FULLY_PROCESSED
3479178531,,0,0,,
3942515324,,0,0,,
2529046410,,0,0,,
8785820599,C1FL47130,0,1,3620.83,CLOSED_FULLY_PROCESSED
8715439556,C1XG96020,0,1,717.72,REJECTED
3634218929,,0,0,,
2434028498,,0,0,,
3802848368,C2ZE63368,0,1,1836.98,REJECTED
2721722227,,0,0,,
4893730291,,0,0,,
5452789390,,0,0,,
3230535162,C1XT22398,1,0,,CLOSED_NO_COMPENSATION
6587042408,,0,0,,
8662150149,,0,0,,
1328718070,,0,0,,
6351543987,C1XC86525,0,1,1896.92,CLOSED_FULLY_PROCESSED
7599990441,,0,0,,
6008541343,C1ZK43357,0,1,2347.66,CLOSED_FULLY_PROCESSED
1208806912,,0,0,,
5099261707,,0,0,,
7169390882,C1KM53678,1,0,,CLOSED_WAITING_FOR_MORE_PROOF
8596762841,,0,0,,
5788268043,,0,0,,
9880907327,,0,0,,
7934469709,,0,0,,
9988092500,,0,0,,
1525172621,,0,0,,
8141857055,,0,0,,
4585611078,,0,0,,
6868246301,,0,0,,
8754219736,,0,0,,
7916394866,,0,0,,
3925520025,,0,0,,
4487761854,C1SZ85512,0,1,3232.24,REJECTED
9299044256,,0,0,,
5891521575,C1ZT17466,1,0,,CLOSED_NO_COMPENSATION
2247711301,,0,0,,
8678188492,,0,0,,
5765915599,C1EE38728,0,1,6812.00,CLOSED_FULLY_PROCESSED
3088715060,,0,0,,
2802200368,,0,0,,
3558970227,C1BR66529,1,0,,REJECTED
5851753688,,0,0,,
5526530983,C1FX37260,0,0,,CREATED
4838931328,C1XF45991,0,1,1521.54,CLOSED_NO_COMPENSATION
8918708022,,0,0,,
3448097089,,0,0,,
7358177974,,0,0,,
9745755622,,0,0,,
2174807939,,0,0,,
6888806952,,0,0,,
4457147614,,0,0,,
4483349002,,0,0,,
9857664062,C1GC03402,0,0,,CREATED
4530226927,,0,0,,
4142597605,C1YC07529,0,1,768.73,REJECTED
1483624456,C1TP93024,0,1,293.26,CLOSED_FULLY_PROCESSED
8665836554,,0,0,,
1415373491,C1HM56480,0,0,,2ND_DECISION_WAITING_FOR_LOCAL_OPS_MD_DECISION
1473597236,C1AF77437,0,1,6412.16,CLOSED_NO_COMPENSATION
7173673197,,0,0,,
8636444780,,0,0,,
5295439442,C1DT48476,0,1,618.39,CLOSED_NO_COMPENSATION
2458936258,C1BB00806,0,1,1344.26,REJECTED
2529819993,,0,0,,
4940466092,,0,0,,
2070970723,,0,0,,
2928752374,,0,0,,
7232934742,,0,0,,
8228472357,,0,0,,
8713584255,,0,0,,
9393677506,,0,0,,
1443562907,,0,0,,
9855872593,,0,0,,
1718939198,,0,0,,
5612266601,C1WF83782,0,1,3393.55,WAITING_FOR_SALES_TO_NEGOTIATE_WITH_THE_MERCHANT
9065233022,,0,0,,
2850337069,,0,0,,
5532942182,C1NT71117,0,1,552.55,REJECTED
4250963904,C2US67815,0,1,572.94,WAITING_FOR_LOCAL_OPS_MD_DECISION
1383947879,,0,0,,
6379337624,,0,0,,
9932240256,,0,0,,
9768186859,,0,0,,
9593221268,,0,0,,
1800694655,,0,0,,
3619703204,,0,0,,
2619788916,,0,0,,
5976001348,,0,0,,
8583193658,,0,0,,
1158309779,C1HV88189,0,1,4663.82,CLOSED_FULLY_PROCESSED
7719934570,C1CV09205,0,1,1648.19,CLOSED_NO_COMPENSATION
8033451917,,0,0,,
3236696467,,0,0,,
7732377116,,0,0,,
6245586914,,0,0,,
3560104903,,0,0,,
3583537461,,0,0,,
7087123138,C1SL62907,0,1,3085.37,CLOSED_FULLY_PROCESSED
3374680760,C1XG45635,0,1,5886.86,CLOSED_FULLY_PROCESSED
8405428570,,0,0,,
6902964499,,0,0,,
1546990959,,0,0,,
8423799515,,0,0,,
9476354969,,0,0,,
5677413986,,0,0,,
9550699782,,0,0,,
8416324217,,0,0,,
8632597761,C1ZT19638,0,1,928.61,CLOSED_FULLY_PROCESSED
2998536293,,0,0,,
3386733887,,0,0,,
3434617358,C1PB53537,0,1,1140.89,CLOSED_FULLY_PROCESSED
2092724205,,0,0,,
2810027117,,0,0,,
7504667173,,0,0,,
9951037086,C1TN06757,0,1,1736.35,CLOSED_NO_COMPENSATION
3396708762,,0,0,,
4289127677,C1LD96094,0,1,2254.29,REJECTED
6482686847,C1LF19663,0,0,,CREATED
1637116189,,0,0,,
3350042255,C1BM13335,0,1,1169.09,CLOSED_FULLY_PROCESSED
6276558981,,0,0,,
8096509208,C1UR04368,0,1,1514.72,CLOSED_FULLY_PROCESSED
4554901708,,0,0,,
5253132217,,0,0,,
7908148724,C1EF95957,0,1,664.03,CLOSED_FULLY_PROCESSED
6362134038,,0,0,,
7349904077,C1WZ39152,0,1,2789.42,CLOSED_FULLY_PROCESSED
8351533306,C1DG66615,0,0,,CLOSED_ITEMS_FOUND_AND_SENT
5090357668,,0,0,,
2722512638,,0,0,,
4556464982,,0,0,,
1367917278,,0,0,,
9434688765,,0,0,,
6023029642,,0,0,,
1529243688,,0,0,,
6419181559,C1VE76139,0,0,,CLOSED_ITEMS_FOUND_AND_SENT
5652360643,,0,0,,
4292925308,,0,0,,
4194471578,C1RZ24236,0,0,,CREATED
1325948586,,0,0,,
4372371707,,0,0,,
6381765544,C1CT24180,0,1,1017.35,CLOSED_FULLY_PROCESSED
2140964598,,0,0,,
6137679571,,0,0,,
1857921745,,0,0,,
7693438904,C1CG51983,0,1,775.77,REJECTED
8791723770,,0,0,,
2745259461,,0,0,,
5909325381,C1NW03763,0,1,605.65,CLOSED_NO_COMPENSATION
6452497017,C1SH56236,0,1,652.21,REJECTED
2918224720,C2KA55974,0,1,1099.36,CLOSED_NO_COMPENSATION
8344162811,,0,0,,
2022330331,,0,0,,
9033251674,,0,0,,
3969166951,C1VJ95764,0,1,1606.86,CLOSED_NO_COMPENSATION
2144931011,,0,0,,
6989615194,C1UZ83946,0,1,341.21,REJECTED
7525194361,C1BJ88626,0,1,1275.68,CLOSED_FULLY_PROCESSED
8391249212,,0,0,,
4957969958,,0,0,,
6520834662,,0,0,,
7732825070,,0,0,,
9903648107,,0,0,,
3872921608,,0,0,,
1325175348,,0,0,,
4463151443,,0,0,,
2809463471,C2FM84376,0,1,1792.60,CLOSED_FULLY_PROCESSED
4735404718,,0,0,,
3301481667,,0,0,,
4820207911,C1NW29232,0,1,1300.13,CLOSED_FULLY_PROCESSED
5899692757,,0,0,,
2886743553,,0,0,,
2629220599,,0,0,,
7698199773,,0,0,,
4946523973,,0,0,,
6379700260,C1RL57226,0,0,,PROOF_NOT_RECEIVED
4542172482,,0,0,,
7177333794,,0,0,,
4729167484,,0,0,,
4419022603,,0,0,,
6360823607,,0,0,,
5318977139,,0,0,,
1940150413,C1RA71477,0,0,,CREATED
2253998580,C1LA68891,0,1,2518.16,REJECTED
7543071400,,0,0,,
7630152132,C1LC47832,0,1,1724.09,CLOSED_NO_COMPENSATION
8806779129,,0,0,,
3739006875,,0,0,,
8706984387,,0,0,,
9810531477,,0,0,,
6033371419,,0,0,,
2463368010,,0,0,,
3634899696,C1MZ42950,0,1,2558.75,CLOSED_NO_COMPENSATION
8318475292,,0,0,,
6109133295,C1FG21780,0,1,8319.32,CLOSED_FULLY_PROCESSED
6033585631,,0,0,,
4609909883,,0,0,,
6544484799,C1VJ75070,0,0,,CREATED
5878605443,C1BM54607,1,0,,CLOSED_NO_COMPENSATION
2327386965,C1ZB92026,1,0,,REJECTED
3526241469,,0,0,,
8479134449,,0,0,,
3542525557,,0,0,,
5799246812,,0,0,,
8852220250,C1FP18803,0,1,565.73,REJECTED
3153712325,,0,0,,
8699818499,,0,0,,
3465917160,,0,0,,
2343739888,C1DD26532,0,1,1041.61,CLOSED_FULLY_PROCESSED
3421850038,,0,0,,
4337527242,,0,0,,
6722715888,,0,0,,
8895631760,,0,0,,
1376849255,,0,0,,
1226598943,,0,0,,
8742292389,,0,0,,
7561999687,,0,0,,
2762796139,,0,0,,
1163503662,,0,0,,
9532248972,C1BX24566,1,0,,REJECTED
9214990724,,0,0,,
3212194985,,0,0,,
9469878805,C1YW48441,0,1,1023.43,CLOSED_FULLY_PROCESSED
9169414350,,0,0,,
6766340278,,0,0,,
7963177162,,0,0,,
9424754216,C1GU36292,0,1,5573.10,REJECTED
2076105116,,0,0,,
7839210652,,0,0,,
5312199438,C1VG64956,0,1,3167.04,CLOSED_WAITING_FOR_MORE_PROOF
1212184672,,0,0,,
2567060740,,0,0,,
4651369929,,0,0,,
7415010655,,0,0,,
2076022203,,0,0,,
2275549378,,0,0,,
6771071323,,0,0,,
4385337802,,0,0,,
6331416077,,0,0,,
1063262061,,0,0,,
3834223433,,0,0,,
9400039599,,0,0,,
4622924716,C1JF74757,0,1,4872.37,REJECTED
7238724621,,0,0,,
1128118041,,0,0,,
9293397694,,0,0,,
9051833526,,0,0,,
4034323165,,0,0,,
2159315078,C1EW68496,0,1,2757.33,CLOSED_FULLY_PROCESSED
9481864489,,0,0,,
2465058928,C1KG48917,0,1,859.33,CLOSED_NO_COMPENSATION
3937708449,,0,0,,
1574861937,,0,0,,
9972660405,C1FJ66096,0,1,1455.41,REJECTED
8930869934,,0,0,,
8926912632,C1TJ22096,0,1,2291.00,REJECTED
2902991001,,0,0,,
3816179465,C1LW74299,0,1,4746.32,REJECTED
8030882817,,0,0,,
9161444936,C1AD29363,0,1,416.62,CLOSED_NO_COMPENSATION
3271181705,,0,0,,
2364127696,,0,0,,
6858215769,,0,0,,
9826734542,,0,0,,
3775704961,,0,0,,
3614600815,,0,0,,
4194883812,,0,0,,
4634721400,,0,0,,
2083521626,,0,0,,
9606156827,C1LB90052,0,1,747.24,REJECTED
3164890450,,0,0,,
5221790166,C1KD26292,0,1,725.91,CLOSED_NO_COMPENSATION
7043943478,,0,0,,
3214281140,C1RS38615,0,1,833.90,REJECTED
1790902250,,0,0,,
6716326466,,0,0,,
1711698381,C1YX77605,0,0,,2ND_DECISION_WAITING_FOR_LOCAL_OPS_MD_DECISION
1270957174,C1UA40610,1,0,,REJECTED
4210300227,C1YN16919,0,0,,PROOF_NOT_RECEIVED
5099162869,,0,0,,
4667329963,,0,0,,
3365882752,,0,0,,
1679829003,,0,0,,
6055138891,,0,0,,
4413488676,C1TB55165,0,1,1116.51,REJECTED
3685007326,,0,0,,
1079346640,C1YC88699,0,0,,PROOF_NOT_RECEIVED
1142972734,,0,0,,
4225267221,,0,0,,
3403206654,,0,0,,
7635865497,C1WJ59587,1,0,,CLOSED_NO_COMPENSATION
2486870156,C1GU46691,0,0,,CLOSED_ITEMS_FOUND_AND_SENT
5821768936,,0,0,,
9495450428,C1PZ51502,0,1,6834.09,CLOSED_FULLY_PROCESSED
8720315059,,0,0,,
5652435337,,0,0,,
8549746614,C1YH95389,1,0,,CLOSED_FULLY_PROCESSED
9428964938,,0,0,,
4081943376,,0,0,,
5855432471,,0,0,,
8751202145,,0,0,,
3259763511,,0,0,,
7645851542,,0,0,,
2038491944,,0,0,,
4552535797,C1PZ89175,0,1,808.73,CLOSED_FULLY_PROCESSED
4855751897,C1AD07473,0,1,1029.47,CLOSED_FULLY_PROCESSED
6580696189,C1KX39459,0,1,2608.68,CLOSED_NO_COMPENSATION
1131854425,,0,0,,
7489875104,,0,0,,
2770504578,,0,0,,
9271914611,,0,0,,
4684420530,,0,0,,
8598953647,,0,0,,
3060556185,,0,0,,
2508202558,,0,0,,
4521112888,,0,0,,
4780280067,,0,0,,
5219990680,,0,0,,
7684639470,,0,0,,
3039184172,C1FM78240,1,0,,CLOSED_FULLY_PROCESSED
3249926363,,0,0,,
7910581155,,0,0,,
1317961250,,0,0,,
3110757703,,0,0,,
8050380598,,0,0,,
2260122879,,0,0,,
4666734625,,0,0,,
3183846841,,0,0,,
7358151739,,0,0,,
6865969258,,0,0,,
1233772738,C1YF21132,0,1,5780.34,CLOSED_FULLY_PROCESSED
5240614726,,0,0,,
3939273217,C1BZ00793,0,0,,MISSING_ITEMS_IN_PROGRESS
8521290400,,0,0,,
4892175075,,0,0,,
1406931764,,0,0,,
7385978480,,0,0,,
6928485376,,0,0,,
6451005850,,0,0,,
7600125300,,0,0,,
2951253428,,0,0,,
4057514351,,0,0,,
7417493059,,0,0,,
6046756930,,0,0,,
8051942867,,0,0,,
9375422775,,0,0,,
3399816796,,0,0,,
9500542964,,0,0,,
8505459027,,0,0,,
2334274342,C1HJ69800,0,1,1798.41,CLOSED_FULLY_PROCESSED
4584134101,,0,0,,
2987470272,C1DD44282,0,1,963.14,CLOSED_FULLY_PROCESSED
9743754247,,0,0,,
3928782495,,0,0,,
5409155274,C1AJ14109,0,1,328.16,CLOSED_FULLY_PROCESSED
6385112723,,0,0,,
8882096633,C1HK52156,0,1,2263.29,CLOSED_FULLY_PROCESSED
7093255652,,0,0,,
3699774140,,0,0,,
2623311025,,0,0,,
6154205785,,0,0,,
6854383148,,0,0,,
5598265453,,0,0,,
4820833439,C1KP94530,0,1,2482.36,CLOSED_NO_COMPENSATION
1268413755,,0,0,,
3057654348,,0,0,,
3849699367,,0,0,,
4665718218,,0,0,,
5827783908,C1LW97520,0,1,629.88,CLOSED_FULLY_PROCESSED
3793303698,,0,0,,
5452188573,,0,0,,
6033013669,C1JF77860,1,0,,REJECTED
5665912619,,0,0,,
6462473259,,0,0,,
2783559971,,0,0,,
8086925857,C1EH86990,0,1,10543.15,CLOSED_FULLY_PROCESSED
6301040226,,0,0,,
6784455559,C1KJ81961,1,0,,CLOSED_NO_COMPENSATION
3799453000,,0,0,,
2371880878,C1BS85605,0,1,656.03,CLOSED_FULLY_PROCESSED
1777722532,C1DD25508,0,0,,CREATED
8145143529,C1UG57491,0,1,673.26,CLOSED_FULLY_PROCESSED
6899518143,C1PE47153,0,1,2067.22,REJECTED
