car_id_details,has_tuning,has_airbags,has_alarm_system,fuel_type,gear_type,ac_type,xenon_light,navigation_system,radio_system
9075703953,0,1,0,1039,1138,1050,0,0,
3898123383,0,0,0,1040,1141,0,0,0,3534
1014434198,0,0,0,1040,1141,0,0,0,3534
7404974318,1,1,0,1040,1138,1050,0,0,
2511729021,0,0,0,1040,1138,1050,0,0,
9867525245,1,1,1,1040,1138,1050,0,1100,
4304984371,0,1,0,1040,1138,1050,0,0,
4138313044,0,1,0,1040,1138,0,0,0,
7865985755,0,1,0,1040,1139,1050,1089,1100,1100
3396725269,1,1,0,0,1139,1050,0,1100,3534
5325301459,1,1,0,1040,1138,0,0,0,
7442417556,0,0,0,1039,1141,0,0,1100,3534
9787940184,0,1,0,1040,1141,1050,0,0,
5211828064,0,1,0,1040,1138,1050,0,0,
6915802990,0,1,0,1040,1141,1049,1089,1100,1100
4896717467,0,1,0,1040,1141,1050,0,0,
1262815333,0,1,0,1039,1138,1049,0,0,
5549887156,0,1,0,1040,1138,1049,0,0,3534
2799964191,0,1,0,1040,1138,1049,0,0,
8519190915,0,1,0,1039,1138,1050,0,0,
3402968110,0,1,0,1040,1139,1050,0,0,1606
3237922061,0,1,0,1040,1138,1050,0,0,
4419022603,0,1,0,1040,1138,1050,0,0,3534
9112988471,0,1,0,1040,1138,1050,0,0,
1793887817,0,1,0,1040,1138,1050,0,0,
3461942497,0,1,1,1040,1139,1050,0,1100,3534
2564472773,0,1,1,1039,1139,1050,0,0,3534
8121500019,0,1,0,1039,1138,1050,0,0,
3109971705,1,1,0,1039,1138,1049,0,0,3534
5795261123,0,1,0,1040,1141,1050,0,1100,3534
3050878561,1,1,0,1040,1138,1050,0,1100,3534
3061465940,0,1,0,1039,1138,1050,0,0,
8283082381,1,1,0,1039,1138,1050,0,1100,3534
9236014750,1,1,1,1039,1138,1050,0,0,3534
9731603563,0,0,0,1040,1141,0,0,0,3534
2761205206,0,1,0,1039,1138,1050,0,0,3534
5605473865,0,0,0,1040,1141,0,0,0,3534
1746266756,1,1,0,1040,1138,1049,0,0,
4968951115,1,1,0,1039,1138,1050,1089,1100,3534
4223849712,1,1,0,1040,1138,0,0,0,3534
5450614242,1,1,0,1040,1138,1049,0,1100,
1243413369,0,1,0,1039,1138,0,0,0,3534
4873134812,0,1,1,1039,1138,1050,1089,1100,1100
2675284184,0,1,0,1040,1138,1050,0,1100,3534
2915208429,1,1,0,1040,1139,1050,1089,1100,3534
3120123453,0,1,0,1039,1138,1049,0,0,
8807961053,0,1,0,1040,1138,1050,1089,0,1100
5661460465,1,1,1,1040,1138,1050,0,1100,1100
7626153755,1,1,0,1039,1141,1050,0,0,3534
8017163655,0,1,0,1039,1138,1050,0,0,
5501998743,0,0,0,1040,1141,0,0,0,3534
4116247964,0,1,0,1040,1138,1049,0,0,3534
1178113819,0,1,1,1040,1139,0,0,1100,3534
8965482851,0,1,1,1040,1138,1049,0,0,3534
8288893349,0,1,0,1040,1139,1050,1089,0,3534
1570250707,1,1,1,1040,1138,1049,0,0,3534
4289300038,0,1,0,1039,1141,1049,0,0,
7052803995,1,1,0,1039,1138,1050,1089,1100,1100
6867126756,0,1,0,1040,1138,1050,0,0,
4207228966,0,1,1,1039,1138,1049,0,0,
5438242970,0,0,0,1040,1141,0,0,0,3534
8810578938,0,1,0,1040,1138,1049,0,0,
4458733787,1,1,0,1040,1138,1050,0,1100,3534
8792893576,0,1,1,1040,1138,1050,0,0,3534
6524818655,0,0,0,1039,1141,0,0,0,3534
8063747113,0,1,0,1040,1138,1049,0,0,1099
9745278074,1,1,0,1039,1138,1050,0,0,
1405970282,0,1,0,1039,1138,1049,0,0,
7095300681,0,0,0,1040,1141,0,0,0,3534
4103494062,1,1,0,1040,1139,1049,0,0,
9060023043,1,1,1,1039,1138,1049,0,1100,3534
8509642451,1,1,0,1039,1138,1049,0,0,
7570076947,0,1,0,1040,1139,1050,0,1100,3534
7220266148,0,1,0,1040,1138,1049,0,1100,3534
4822775643,0,0,0,1039,1141,0,0,0,3534
8012302145,0,1,0,1039,1139,1049,0,1100,1100
1550362160,0,0,0,1040,1138,1049,0,0,
2714375445,0,0,0,1039,1141,0,0,0,3534
4680725502,1,1,0,1040,1138,1050,0,0,
3402125107,1,1,0,1039,1141,1050,0,1100,1100
1120853472,0,1,0,1040,1138,1049,0,0,3534
1631995808,0,1,0,1040,1138,1050,0,0,
9731415624,1,1,0,0,1138,1049,0,1100,1100
5741315521,0,1,0,1039,1138,1050,0,0,
5716160083,1,1,0,1040,1138,1050,0,0,
2171690951,0,1,0,1040,1138,1050,0,1100,1100
4773127897,1,1,0,1040,1138,1050,0,0,
4677635124,1,1,0,1039,1138,1050,0,1100,1100
7952532222,1,1,0,1039,1138,1049,0,1100,
7079379205,0,1,0,1040,1138,1049,0,0,
6356889476,0,1,0,1040,1138,1050,0,0,
9237054554,0,1,0,1040,1139,1050,0,1100,1100
4454186470,1,1,0,1040,1138,1049,0,0,
5876294976,0,1,0,1040,1138,1050,0,0,
4827664119,0,1,0,1040,1138,1050,1089,0,
3081836908,0,0,0,1040,1141,0,0,0,3534
3568121169,1,1,0,1039,1139,1049,0,0,
4441821088,1,1,1,1039,1138,1049,0,1100,
1424585345,0,1,0,1039,1141,1050,0,0,3534
7061945340,0,1,0,1040,1138,1050,1089,0,
2083524579,0,1,0,1040,1139,1050,0,1100,1100
5394041358,0,1,0,1040,1141,1050,0,0,
7828723941,1,1,0,1040,1141,1050,0,1100,1100
1233772738,0,0,0,1039,1141,0,0,1100,3534
7168523956,1,1,0,1039,1141,1050,0,1100,1100
1847778319,0,0,0,1040,1141,0,0,0,3534
7889084646,0,1,0,1040,1138,1049,0,0,
3541950633,0,1,0,1040,1141,1050,0,1100,3534
8988416088,1,1,0,1040,1138,1050,0,1100,1100
7923145491,0,1,0,1040,1138,1050,0,0,
2002572992,0,1,0,1040,1138,1050,1089,1100,3534
4430766735,0,1,0,1039,1139,1049,0,0,
9804075000,0,1,1,1040,1138,1050,0,0,3534
6102092270,0,1,1,1040,1138,1049,0,0,3534
8119507723,0,0,0,1040,1141,0,0,0,3534
6257392029,0,1,0,1040,1138,1050,0,0,3534
7640365367,1,1,1,1039,1138,1050,0,1100,
1465681171,0,0,0,1039,1141,0,0,0,3534
6470072299,0,0,0,1040,1141,0,0,0,3534
9988327782,0,0,0,1040,1141,0,0,0,3534
5081538730,0,0,0,1039,1141,0,0,0,3534
1264672172,0,0,0,1039,1141,0,0,0,3534
8006748275,1,1,0,1040,1138,1050,1089,1100,1100
2553928043,1,1,0,1040,1138,1050,1089,1100,3534
5226033966,1,1,0,0,1139,1049,0,0,3534
4971849457,0,1,0,1040,1138,1049,0,0,
3927718237,1,1,0,1040,1138,1050,0,0,3534
7246786472,0,1,0,1040,1141,1050,0,1100,1100
4439778013,0,1,0,1040,1139,1049,0,0,
1560415375,0,1,0,1040,1138,1050,0,1100,1100
9764140883,1,1,0,1039,1139,1050,0,1100,
9484216407,1,1,0,1039,1138,1050,0,0,
1337592929,1,1,0,1040,1138,1049,0,1100,
7854752661,0,1,0,1039,1138,1049,0,0,
7847609587,1,1,0,1039,1139,1049,0,1100,3534
4664523952,1,1,0,1040,1138,1049,0,1100,3534
6570162689,0,0,0,1039,1141,0,0,0,3534
4143604113,0,1,1,1039,1139,1050,1089,0,3534
4968349824,1,1,0,0,1139,0,0,0,3534
5134511837,0,1,1,1039,1138,1049,0,0,
9157540868,0,1,0,1040,1139,1050,0,1100,1100
4727826092,0,1,0,1040,1141,1049,0,0,
1542792044,1,1,0,1039,1141,1050,1089,0,3534
6855179278,1,0,0,1039,1138,0,0,1100,3534
5467350947,1,1,0,1039,1138,1049,0,0,
6282903729,1,1,0,1039,1138,1049,1089,1100,3534
4212215671,1,1,0,1039,1138,1049,0,0,
4859973614,0,1,0,1040,1138,1049,0,0,
4603599868,0,1,0,1040,1138,1049,0,0,
6393062116,1,1,0,1039,1139,1050,0,1100,3534
6432305395,1,1,0,1039,1138,1049,0,1100,1100
5862213978,0,1,0,1040,1141,1050,0,0,3534
5042641387,1,1,0,1040,1139,1050,0,1100,1100
3629535854,0,1,1,1039,1138,1049,0,0,3534
4231686344,0,1,0,1040,1141,1050,0,1100,3534
7712425779,0,1,1,1040,1141,1049,0,0,3534
7999644346,0,1,1,1040,1138,1050,0,0,
6524682650,1,1,1,1039,1138,1050,1089,1100,3534
8589289657,0,0,0,1040,1138,1049,0,0,3534
9558843793,0,0,0,1040,1141,0,0,0,3534
2106864635,1,1,0,1040,1138,1050,0,0,
7581002664,0,1,1,1040,1139,1050,0,0,
5559825606,0,1,0,1039,1139,1049,0,0,3534
8635192933,1,1,0,1039,1138,1049,0,0,3534
8129951172,1,1,0,1040,1141,1050,0,1100,3534
2875722900,0,1,1,1040,1138,1050,0,0,3534
8523186050,0,1,0,1040,1138,1050,0,1100,3534
5855602020,0,1,0,1040,1138,1049,0,0,
2907194651,0,0,0,1040,1141,0,0,0,3534
2013797801,0,1,0,1040,1138,1050,0,0,
4243747887,1,1,1,1040,1139,1050,1089,1100,1100
4862871313,0,0,0,1039,1141,0,0,0,3534
6579697460,0,1,0,1040,1138,1049,0,0,
1846715207,1,1,0,1039,1138,1050,0,0,
7136941445,0,1,0,1040,1139,1050,0,0,
3563938891,0,1,0,1039,1138,0,0,0,3534
2941154555,0,1,0,1039,1138,1049,0,0,
3846093180,0,1,0,1040,1138,1050,0,1100,3534
4923431824,0,1,0,1040,1141,1049,0,1100,3534
6471827804,1,1,0,1039,1141,1050,0,1100,3534
9467986403,0,1,0,1039,1138,1049,0,0,
3702689431,0,0,0,0,1141,0,0,1100,3534
4283575237,0,1,0,1040,1138,1049,0,0,3534
1379963709,1,1,0,1040,1138,1049,0,0,
4302353766,0,1,0,1040,1138,1049,0,0,3534
3072985747,1,1,0,1039,1138,1050,0,1100,
6660715486,1,1,1,1039,1138,1049,0,0,3534
3425463056,0,1,0,1039,1138,0,0,0,
5708048786,1,1,0,1040,1138,1049,0,0,
9866589630,1,1,0,1040,1138,1049,0,0,
9786430485,0,1,0,1040,1141,1050,0,1100,3534
6969681383,0,1,0,1039,1138,1050,0,0,
7092158373,0,1,0,0,1138,1049,0,0,3534
6788507298,0,1,1,1040,1138,1049,0,0,3534
3906091374,0,1,0,1040,1138,1050,0,1100,3534
2383272828,0,0,0,1039,1141,0,0,0,3534
8796678094,0,1,0,1040,1141,1050,0,1100,3534
8795890809,1,1,0,1039,1138,1049,0,0,
2911716386,0,1,1,1040,1139,1050,1089,1100,3534
1994754915,0,1,0,1039,1138,0,0,0,
9338100757,0,1,0,1040,1138,1049,0,0,
4268147294,1,1,0,1040,1138,1049,0,0,
8262914038,0,1,0,1039,1138,1049,0,0,
1111657401,0,1,0,1040,1138,1049,0,0,3534
8873711669,1,1,1,1040,1138,1050,0,0,
6611845488,0,1,0,1039,1138,1050,0,0,
5637728909,0,1,0,1040,1138,1049,0,0,
9251162654,0,1,0,1040,1139,1050,0,1100,1100
6716296050,1,1,0,1039,1138,1049,0,0,
3168554073,0,1,0,1039,1138,1050,0,0,
2927685114,0,1,0,1040,1139,1050,1089,0,1100
2985990755,0,1,0,1039,1138,1050,0,0,
1824827060,0,1,0,1040,1138,1049,0,0,
2570174755,1,1,1,1039,1139,1050,1089,1100,1100
5180056553,0,1,0,1039,1139,1050,0,1100,3534
3387271182,0,1,0,1040,1138,1050,1089,1100,3534
5061855033,0,1,0,1040,1141,1050,1089,0,3534
3334273688,1,1,0,1040,1138,1049,0,1100,3534
4195671114,0,1,0,1039,1138,1049,0,0,
6227842219,1,1,0,1040,1138,1049,0,0,
6392319190,0,1,0,1040,1138,1049,0,1100,1100
7364714998,1,1,0,1039,1139,1050,1089,1100,1100
9750069915,0,1,1,1040,1139,1050,1089,1100,1100
7957479910,1,1,0,1040,1139,1049,0,0,
7923709581,0,1,0,1040,1138,1050,1089,1100,1100
8935006758,1,1,0,1039,1138,1050,0,1100,1100
8276675060,1,1,0,1040,1138,1050,0,0,3534
9922423255,0,1,0,1040,1138,1049,0,0,3534
7914784478,1,1,0,1040,1138,1049,0,0,
5060707776,0,0,0,1039,1141,0,0,0,3534
7047043532,1,1,1,1040,1139,1050,1089,1100,3534
5950002988,1,1,0,1039,1138,1049,0,1100,3534
7316997493,0,1,0,1039,1138,1050,0,0,
7498454100,1,1,0,1039,1138,1050,0,1100,
3702806389,0,1,0,1039,1138,1050,1089,0,
1130395129,0,1,0,1040,1138,0,0,0,3534
6333773896,0,1,1,1039,1138,1050,0,0,
2191130075,0,1,0,1039,1138,1050,1089,0,
1029361702,1,1,0,1039,1139,1049,0,1100,3534
7937582802,0,0,0,1039,1141,0,0,0,3534
7433636439,1,1,0,1039,1138,1050,0,0,
8709398313,0,1,0,1040,1139,1050,1089,1100,1100
8884976103,0,1,0,1039,1138,1049,0,0,
5269365214,0,0,0,1039,1141,0,0,1100,3534
2579048274,0,1,0,1040,1138,1050,0,1100,1100
8260273037,1,1,0,1039,1138,1049,0,0,
7601575771,0,1,0,1040,1138,1050,0,0,
6486115905,0,1,0,1040,1138,1050,0,1100,1100
5913856699,1,1,0,1040,1141,1050,1089,1100,1100
2813346661,1,1,0,1039,1138,1050,0,1100,1100
8265565847,1,1,0,1039,1138,1050,0,0,
1133550264,1,1,1,1039,1138,1050,0,1100,1100
4324450694,0,1,1,1040,1138,1050,1089,1100,3534
2402816857,0,1,0,1040,1138,1050,0,0,
3153459739,1,1,0,1040,1138,1050,0,0,
3247830889,0,1,0,1040,1138,1050,0,0,
4051277872,0,1,0,1040,1138,1049,0,0,
3498354382,1,1,1,1039,1141,1050,0,1100,3534
7415379023,0,0,0,1040,1141,0,0,1100,3534
7603803859,0,1,0,1039,1138,1049,0,1100,3534
6058542287,1,1,0,1039,1138,1050,0,0,
5690489006,0,1,0,1039,1138,1049,0,0,3534
3398089165,0,1,0,1039,1138,0,0,0,
7118816197,1,1,0,1039,1138,1050,0,0,
2607354196,1,0,0,1039,1138,0,0,0,
4945103640,1,1,0,1040,1141,1050,0,0,
9500222504,0,1,1,1040,1138,1050,1089,0,
5924475584,0,1,0,1040,1138,1050,0,0,
4740534108,1,1,0,0,1139,1050,0,1100,3534
4012763941,0,1,0,1040,1138,1049,0,0,3534
5370569692,1,1,0,1039,1141,1049,0,0,
6158868029,1,0,0,1039,1138,0,0,0,
6572026457,0,0,0,1040,1141,0,0,0,3534
2224755702,1,1,0,1039,1138,1050,0,0,
5415975453,1,1,0,1039,1139,1050,1089,1100,1100
8810460558,0,0,0,1040,1141,0,0,0,3534
5088787076,0,0,0,1040,1141,0,0,0,3534
1096881467,1,1,0,1039,1138,0,0,0,3534
6200572617,1,1,0,1039,1139,1050,1089,1100,3534
8954067188,1,1,0,1039,1138,1049,0,1100,1101
6848621872,0,1,0,1039,1138,1050,0,0,
5197450912,0,0,0,1040,1141,0,0,0,3534
2408762978,1,1,0,0,1138,1050,0,1100,3534
5555133500,1,1,0,1039,1141,1050,0,1100,3534
7513731151,0,1,0,1040,1139,1050,0,1100,1100
6810294221,0,1,0,1039,1139,1049,0,1100,1100
3995969508,1,0,0,1039,1141,0,0,0,
6077960607,0,1,1,1040,1139,1050,0,0,
4497706787,0,0,0,1040,1141,0,0,0,3534
1064567411,1,1,0,1040,1138,1050,0,0,
6967843168,0,0,0,1039,1138,0,0,0,3534
4221459435,1,1,0,1040,1138,1050,0,1100,1100
1461225359,0,0,0,1040,1141,0,0,0,3534
6462407483,0,0,0,1040,1141,0,0,0,3534
8383493091,1,1,1,1040,1138,1049,0,0,
1853530802,0,1,0,1039,1138,1050,0,0,3534
4140382868,0,1,0,1039,1138,1049,0,0,3534
8770097305,1,1,0,1039,1139,1050,0,1100,
2589519502,0,1,0,1040,1138,1050,0,0,
5600985470,0,1,1,1039,1141,1050,0,1100,1100
1136919706,0,1,0,1040,1141,1050,0,1100,3534
5304111617,1,1,0,1039,1141,1050,0,1100,3534
8011130751,1,1,1,1039,1138,1050,0,1100,1100
2421468365,1,1,1,1040,1141,1050,1089,1100,3534
4220016813,0,1,0,1040,1139,1049,0,0,
2635984261,0,1,1,1040,1139,1050,1089,0,3534
9530326430,1,1,0,1039,1138,1049,0,1100,
3985500382,0,0,0,1040,1141,0,0,0,3534
6571582392,0,0,0,1040,1138,0,0,0,
2773668266,0,1,0,1040,1138,0,0,0,
2200798600,0,1,1,1039,1138,1050,0,0,3534
4258959930,0,1,0,1040,1139,1050,1089,1100,1100
6518086568,1,1,0,0,1139,1050,0,1100,1099
5557084966,0,1,1,1039,1138,1050,1089,0,
7628743255,1,1,0,1040,1138,1049,0,0,
7122368062,1,1,1,1039,1138,0,0,1100,3534
5808325443,0,1,0,1039,1138,1049,1089,1100,3534
3312728463,1,1,0,1039,1138,1050,0,0,3534
7671714518,0,1,1,1040,1139,1050,1089,1100,1100
3948200744,1,1,1,1039,1138,1050,0,0,3534
1285565200,0,1,0,0,1139,1050,0,0,
7476898432,0,0,0,1039,1141,0,0,0,3534
2432179084,0,1,1,1040,1138,1050,0,0,3534
3489537430,0,0,0,1040,1141,0,0,0,3534
9988595921,1,1,0,1039,1141,1050,0,1100,1100
7313652468,1,1,1,1040,1138,1050,0,1100,1100
1362934248,0,1,0,1040,1138,1050,0,0,
5194931047,0,1,0,1040,1138,1049,0,0,3534
6237285976,1,1,0,1039,1138,1050,0,1100,
2077015035,1,1,1,1040,1139,1050,1089,1100,3534
8656523473,1,1,0,1039,1138,1049,0,1100,
8917416991,0,1,1,1040,1138,1050,1089,0,
3651803779,1,1,1,1040,1141,1050,0,0,1606
3680031051,1,1,0,1039,1138,1049,0,1100,3534
6069478931,0,1,0,1039,1138,1049,0,0,
9204201154,0,1,0,1040,1138,1050,0,0,3534
5039855411,0,0,0,1039,1141,0,0,1100,3534
8837486702,1,1,0,1039,1138,1049,0,0,3534
4446511130,1,1,0,1039,1141,1050,1089,1100,1100
3570834464,0,1,0,1039,1141,1050,0,0,
3615613713,1,1,0,1039,1139,1050,0,0,3534
9180966153,0,0,0,1039,1141,0,0,0,3534
2896967537,1,1,0,1039,1138,1049,0,0,
5878582069,0,1,1,0,1141,0,0,0,
4308211525,0,0,0,1040,1141,0,0,0,3534
9901787277,0,1,1,1040,1139,0,0,1100,3534
6920092737,0,1,0,1040,1138,1049,0,0,
2886656729,0,0,0,1040,1141,0,0,0,3534
1686182978,1,1,1,1040,1139,1050,0,1100,3534
9422615429,1,1,0,1040,1138,1050,1089,0,
5226003462,0,1,1,1040,1141,1050,1089,0,3534
7732533830,1,1,1,1039,1138,1050,0,0,
1490141958,0,1,0,1040,1138,1050,0,0,1606
1874686406,1,1,0,1039,1138,1050,0,0,
4918493686,0,1,0,1040,1138,1050,0,1100,1100
4383227441,0,0,0,1039,1141,0,0,1100,3534
4988179753,0,1,1,1040,1138,1050,0,0,3534
8042604935,0,0,0,1039,1141,0,0,0,3534
4261444722,0,1,0,1040,1138,1049,0,0,3534
6845140593,1,1,0,1039,1138,1050,0,0,
2462231364,0,1,0,1040,1141,1050,0,0,
7043620560,1,1,0,1039,1138,0,0,1100,3534
6651019304,1,1,0,1040,1138,1050,0,0,
4675949319,0,1,1,1040,1139,1050,0,0,
2701417108,0,1,0,1040,1139,1050,0,1100,1100
7329585168,0,1,0,1040,1138,1050,0,0,
5302549388,1,1,0,1039,1138,1050,0,0,3534
8564132753,1,1,0,1039,1138,1050,0,0,
3338666470,0,1,0,1039,1138,1050,1089,0,
7075611596,0,0,0,1040,1141,0,0,0,3534
4385262046,0,1,0,1040,1138,1050,0,1100,1100
2736560496,0,0,0,1040,1141,0,0,0,3534
7709675153,0,1,0,1039,1138,1049,0,0,
3908596469,0,1,1,1040,1138,1050,0,0,
7051315974,0,1,0,1040,1138,1049,0,0,
9262966770,0,1,0,1040,1141,1050,1089,1100,3534
4053181364,1,1,1,0,1139,1050,1089,1100,3534
2793792132,1,1,0,1040,1138,1049,0,0,3534
6159011118,0,1,0,1040,1138,1049,0,0,
8803936264,0,1,1,1040,1138,1050,1089,0,3534
9935277749,0,1,0,1040,1138,1050,0,0,1099
4066495398,1,1,0,1039,1141,1050,0,1100,
8679856163,1,1,1,1040,1139,1050,1089,1100,1100
2939077519,1,1,0,1040,1141,1050,1089,1100,3534
7841056102,1,1,0,1039,1138,1049,0,1100,1100
1193735738,0,1,0,1040,1138,1050,0,0,3534
2088291730,0,1,0,1040,1138,1050,0,0,3534
5231783372,1,1,0,1039,1138,0,0,0,
7276691832,0,1,1,1039,1138,1049,0,0,
9057522497,1,1,0,1040,1138,1050,0,0,
2316861276,0,0,0,1040,1141,0,0,0,3534
4698461514,1,1,0,1039,1141,1050,0,0,
9685041024,0,1,0,1040,1139,1049,0,0,
4225594448,0,1,0,1040,1139,0,0,0,3534
2727872422,0,0,0,1040,1141,0,0,0,3534
3110757703,0,1,1,1039,1138,1050,0,0,
9326653344,1,1,0,1039,1141,1050,1089,0,
8950170170,1,1,0,1040,1141,1050,0,0,
4638000097,0,0,0,1039,1141,0,0,0,3534
3903643669,0,0,0,1040,1141,0,0,0,3534
5133359815,1,1,1,1039,1138,1050,0,0,3534
6109076418,0,1,0,1040,1138,1050,0,0,3534
9596450092,0,1,0,1040,1139,1050,0,1100,3534
4871173571,1,1,0,1039,1138,0,0,0,
3513606571,1,1,0,1039,1138,1050,1089,1100,3534
9804874612,0,1,0,1040,1138,1050,1089,0,
5516851371,1,1,0,1040,1139,1050,1089,1100,3534
3146793568,0,1,0,1040,1138,1050,1089,0,
4039966430,0,0,0,1040,1141,0,0,0,3534
9532248972,1,1,0,1039,1138,1050,0,1100,
7078779357,1,1,0,1040,1141,1049,0,1100,
4678785391,1,1,0,0,1139,1050,0,1100,1100
7293147853,0,1,0,1039,1138,1049,0,0,
2958571013,0,1,0,1040,1138,1050,0,1100,1100
3203845041,1,1,0,1039,1141,1050,0,0,
3102879980,1,1,0,1040,1139,1050,0,1100,1100
2882672036,1,1,1,1039,1138,1049,0,1100,1100
6132952021,1,1,1,1039,1138,1050,0,0,3534
4574804288,0,1,0,1040,1139,1050,0,0,3534
3559664932,1,1,1,1040,1138,1050,0,0,
4140888794,0,0,0,1039,1141,0,0,1100,3534
3715397461,0,1,1,1040,1138,1050,0,0,3534
4525922268,1,1,0,1040,1138,1049,0,0,
1100124591,0,0,0,0,1141,0,0,0,3534
3885104973,0,1,0,1040,1139,1050,1089,1100,1100
2166281748,0,1,1,1039,1138,1049,0,0,3534
8163339700,0,0,0,1039,1141,0,0,0,3534
6691854892,1,1,0,1039,1138,0,0,0,
1494412049,0,1,0,1039,1138,1049,0,0,
8660076203,0,0,0,1039,1138,1049,0,0,3534
8656529733,0,1,0,1040,1141,1049,0,0,1100
3271948358,0,1,0,1040,1139,1050,1089,1100,1100
9115301236,1,1,0,1039,1138,1049,0,1100,
1513231949,0,1,0,1039,1139,1049,0,1100,3534
4700271509,0,1,1,1040,1139,0,0,0,3534
9353111129,1,0,0,1039,1138,1050,0,0,3534
8158302228,0,1,1,1039,1139,1050,0,0,3534
4470452528,0,1,0,1040,1139,1050,1089,1100,1100
3478954387,1,1,1,1039,1139,1050,0,0,
4125411308,0,1,0,1039,1138,0,0,0,3534
3456696473,1,1,0,1040,1138,1049,0,0,
5803673921,0,1,0,1040,1139,1050,1089,1100,1100
1008365085,1,1,1,0,1141,1050,0,1100,1100
8364151826,0,0,0,1039,1141,0,0,0,3534
1177957724,0,1,0,1040,1138,1050,0,1100,3534
8643291463,0,1,0,1040,1138,1049,0,0,
5683725657,0,0,0,1039,1141,0,0,1100,3534
1112665097,0,1,0,1040,1138,1049,0,0,
6687710643,1,1,0,1040,1138,1050,0,0,
5054512544,0,1,0,1039,1138,1049,0,0,
5105024180,0,1,0,1040,1141,1050,0,1100,3534
3543313060,1,1,0,1039,1138,1050,0,0,
6499074133,0,1,1,1040,1141,1050,1089,1100,3534
3142872342,0,0,0,1040,1141,0,0,0,3534
4083512663,0,1,0,1040,1138,1050,0,1100,3534
5520367930,1,1,0,1039,1138,1050,0,0,
2064822971,0,0,0,1039,1141,0,0,0,3534
6523885920,1,1,1,1039,1138,0,0,1100,3534
5465592411,0,0,0,1040,1141,0,0,1100,3534
6713369542,0,1,0,1040,1138,1050,1089,1100,3534
1552019135,1,1,0,1039,1138,1050,0,1100,3534
4565936052,1,1,0,1040,1138,1050,0,0,3534
7319221062,0,1,0,1039,1138,1049,0,0,
1788970365,0,1,0,0,1139,1050,0,1100,3534
4868475537,0,1,0,1040,1138,1049,0,0,
4550591828,0,1,1,1040,1138,1050,0,0,
3614336743,0,0,0,1040,1141,0,0,0,3534
7229228791,1,1,0,1039,1138,1049,0,1100,
8738928721,0,1,1,1039,1138,1050,0,0,
5612647658,0,0,0,1040,1141,0,0,0,3534
4299774639,0,1,0,1040,1138,1050,0,1100,3534
1424666311,0,1,0,1040,1138,1049,0,0,
6238035279,0,1,0,1040,1138,0,0,0,
3956094067,0,0,0,1040,1141,0,0,0,3534
1923414045,1,1,0,1040,1138,1049,0,0,1606
6617398866,0,1,0,1040,1138,1049,0,0,
5320627121,1,1,0,1040,1138,1050,0,0,
5296123546,0,1,0,1039,1138,1050,0,0,3534
4455724970,1,1,0,1040,1138,1050,1089,0,
9044582171,0,1,0,1040,1138,1050,0,0,
9519152108,0,1,0,1040,1138,1050,0,1100,1100
9410983351,1,1,0,1040,1141,1050,0,1100,
7201180886,0,1,0,1039,1138,1049,0,0,
9337964385,1,1,0,1040,1138,1050,0,1100,1100
6093442226,1,1,0,1039,1138,0,0,1100,3534
9932240256,0,1,1,1040,1139,1050,0,0,1606
5539735436,0,1,0,1039,1138,1050,1089,1100,3534
7157089308,0,0,0,1039,1138,1050,0,0,
5162283895,0,1,0,1040,1138,0,0,0,
4170495133,1,1,0,1040,1141,1050,1089,0,1606
5593786994,0,1,1,1040,1139,1050,0,0,3534
8077053783,0,1,0,1040,1141,1049,0,1100,1100
7416998111,1,0,0,1039,1138,1049,0,1100,3534
1625344256,1,1,0,1039,1141,1050,0,0,
6421037259,1,1,0,1039,1141,1050,0,0,3534
4254476518,0,1,1,1040,1138,1050,0,0,3534
1279953494,1,1,0,1040,1141,1050,0,1100,1100
5516877730,0,1,0,1040,1138,1049,0,0,
6884069539,0,1,0,1040,1141,1049,0,1100,1100
9097001044,1,1,0,1040,1139,1050,0,0,
6142849843,0,0,0,1040,1141,0,0,0,3534
9047650464,1,1,1,1039,1139,0,1089,1100,1100
8044718301,1,0,0,1039,1138,1049,0,1100,
2287070947,0,0,0,1039,1141,0,0,1100,3534
1969809852,1,1,0,1040,1138,1050,1089,0,
4068527836,0,1,0,1040,1138,1050,0,0,
3581510769,0,0,0,1040,1141,0,0,0,3534
6819308809,0,1,0,1039,1138,1049,0,0,
7307041728,0,1,0,1040,1138,1049,0,0,
6387782192,1,1,0,1040,1138,1050,0,0,
2485992517,0,1,0,1040,1138,1049,0,0,3534
1353335998,0,1,0,1040,1141,1050,0,1100,1100
5826026326,0,1,0,1040,1138,1050,0,0,3534
1066210641,1,1,0,1039,1141,1049,0,0,
7206664082,1,1,0,1039,1138,1050,0,1100,
1183197954,0,0,0,1040,1141,0,0,0,3534
2987222496,0,0,0,1040,1141,0,0,0,3534
1855031178,1,1,1,1040,1139,1050,1089,1100,3534
6067387121,1,1,0,1039,1138,1050,0,1100,
6241817882,1,1,0,1040,1138,1050,0,0,
7525267792,0,0,0,1039,1141,0,0,0,3534
8213598074,1,1,0,1039,1138,0,0,1100,3534
8501398471,1,1,0,1040,1138,1050,0,1100,1100
7713503987,1,1,0,1039,1138,1049,0,0,
6168116823,1,1,0,1040,1138,1049,0,0,
1573783281,0,1,0,1040,1138,0,0,0,
2728472127,0,1,0,1039,1138,1049,0,0,3534
